id,toxic,obscene,threat,insult,identity_hate
"""userName"":""ejej****"",""userProfileImage""",0.187690272087722,0.004650938520760283,0.003056681093239479,0.1871575903664836,0.04512747706527665
"""userName"":""nowc****"",""userProfileImage""",0.8529697760516132,0.017539793032418594,0.003381946569037192,0.8855883659020686,0.728271997149484
"""userName"":""leed****"",""userProfileImage""",0.10506616019514145,0.002943571679821258,0.0036408002085811584,0.05539713254808086,0.028556352794037253
"""userName"":""jkp0****"",""userProfileImage""",0.14912025301008958,0.0031443683666844717,0.003955288815275174,0.1088491325735213,0.04605474901032723
"""userName"":""rlaa****"",""userProfileImage""",0.17509790482193838,0.006290872922889048,0.004115496287789998,0.1499202817238805,0.05435885109791204
"""userName"":""kk87****"",""userProfileImage""",0.2286365705589088,0.007127732906153862,0.01930746568617516,0.09671937345925047,0.045593308820432735
"""userName"":""reds****"",""userProfileImage""",0.08058249605844388,0.004837873202145688,0.003845430356596954,0.15848935221761953,0.040476641363393295
"""userName"":""sumi****"",""userProfileImage""",0.2577937466120039,0.00295967051729297,0.003711342586217458,0.09166874200073893,0.08753425482799043
"""userName"":""ey50****"",""userProfileImage""",0.1392957467621106,0.015582976951025188,0.003832256505050036,0.08703436882815056,0.02990119020422604
"""userName"":""blue****"",""userProfileImage""",0.149681243470767,0.004278188921836764,0.004452640049469443,0.08841986705685438,0.018254438279530775
"""userName"":""likk****"",""userProfileImage""",0.06553435089960026,0.0028453837696536034,0.0034375096981176705,0.035224001044583134,0.018526322733156884
"""userName"":""gmb4****"",""userProfileImage""",0.5271709023709213,0.002287944820469144,0.005040864719248322,0.557005298042549,0.050068802501296826
"""userName"":""hyer****"",""userProfileImage""",0.799888200721558,0.002263001502595839,0.0030919086126331642,0.9123559528499114,0.04040236952695334
"""userName"":""jbse****"",""userProfileImage""",0.04564107240493564,0.0022027135132531646,0.0026891291954927988,0.04090322430571062,0.023149603184451917
"""userName"":""zxcb****"",""userProfileImage""",0.1357948516113084,0.0032077757881804852,0.0036436878307579508,0.12109944438794949,0.09871010584819055
"""userName"":""cjy1****"",""userProfileImage""",0.9192102800921195,0.018385907035621964,0.003672661822460516,0.7692420891171162,0.02932953221425745
"""userName"":""rbal****"",""userProfileImage""",0.47914752523623316,0.005466252053880293,0.002953974381455907,0.04037709993690782,0.45674161870253627
"""userName"":""yang****"",""userProfileImage""",0.4145094784218729,0.18767889707868493,0.002916016570398484,0.06955584894294292,0.032617136010375136
"""userName"":""dbst****"",""userProfileImage""",0.6737585272119897,0.005242044080188175,0.003438101063567543,0.5907072087206147,0.5990129514010895
"""userName"":""ciel****"",""userProfileImage""",0.6213665210600449,0.0030001838794992855,0.003715757002510495,0.6012126856848343,0.03725286549916931
"""userName"":""maba****"",""userProfileImage""",0.1784725730493717,0.00838587571446671,0.0028667090602051914,0.0464455300632637,0.007017455186204056
"""userName"":""idos****"",""userProfileImage""",0.7394899126918827,0.0016373955726882326,0.0033520588353205365,0.6309607941669515,0.4601939507482088
"""userName"":""shir****"",""userProfileImage""",0.8380573872982117,0.008616722994970686,0.008381039775526799,0.747649412990034,0.047218913412136
"""userName"":""aret****"",""userProfileImage""",0.7857129195328271,0.0050815887878514834,0.004969076537142197,0.6158319645580823,0.014821918957254224
"""userName"":""dasi****"",""userProfileImage""",0.8378959380936145,0.0035575549158455445,0.003382738678653711,0.06351232972038816,0.05355915226656657
"""userName"":""mjs4****"",""userProfileImage""",0.7722913890090217,0.0027805117566618684,0.003288499446449735,0.05663338041489356,0.06300638449340527
"""userName"":""sseo****"",""userProfileImage""",0.07765522957996478,0.005632366339790663,0.004018802684296365,0.043197618599957376,0.03367534834278421
"""userName"":""redd****"",""userProfileImage""",0.12855409723567,0.005956655025517402,0.0023921062197275063,0.07603876525650971,0.03347907945122467
"""userName"":""lkmk****"",""userProfileImage""",0.881702232387222,0.0052850359891335194,0.005711715868575707,0.06273031393719089,0.028046475623719386
"""userName"":""mupy****"",""userProfileImage""",0.13410316864194083,0.0030689431742408134,0.002917202115463149,0.048708995315835876,0.035073454287474534
"""userName"":""heej****"",""userProfileImage""",0.8980387144065671,0.005351926707027555,0.006143142516248923,0.13343809167528226,0.10784108230604018
"""userName"":""park****"",""userProfileImage""",0.10331239768884505,0.0061046745915397625,0.016686426505114302,0.05042253741394976,0.13533474188250866
"""userName"":""dong****"",""userProfileImage""",0.12130425805662269,0.005466949854221134,0.003170182273775877,0.043425621646806724,0.026282054391218442
"""userName"":""syer****"",""userProfileImage""",0.16957273132014794,0.0020001158629072806,0.0033605831505790014,0.18523533194533504,0.08319740035142259
"""userName"":""aljj****"",""userProfileImage""",0.36013379056864764,0.0037068833936457664,0.0024830914511874474,0.021007518540973262,0.027633513854312224
"""userName"":""jisa****"",""userProfileImage""",0.4459153157891858,0.001487287333570317,0.00357871922739832,0.4919860690590805,0.4033829603552799
"""userName"":""aume****"",""userProfileImage""",0.3127183961697663,0.003553288581250118,0.004742717632002375,0.061092242524320245,0.045838905956998466
"""userName"":""sato****"",""userProfileImage""",0.4833588199712743,0.002167667001588046,0.0018486220636483352,0.07047172779851575,0.1257610827887989
"""userName"":""210w****"",""userProfileImage""",0.4246743514765068,0.0019048875352092535,0.0022482789697839916,0.16071767535630885,0.061803572915304236
"""userName"":""wldm****"",""userProfileImage""",0.15692947298311727,0.002208246644253382,0.002854079786020124,0.11674683306060026,0.011109275353085125
"""userName"":""comp****"",""userProfileImage""",0.7810146667286957,0.003889749456098188,0.0048324770432661215,0.028602118275255866,0.05367849473011886
"""userName"":""die7****"",""userProfileImage""",0.9134656052102783,0.004206344279396155,0.005279828527215985,0.1652194324331881,0.6818478083053432
"""userName"":""orla****"",""userProfileImage""",0.14248841344551724,0.0042491006929875,0.005023131547075071,0.056139950316410135,0.07118877231963529
"""userName"":""flor****"",""userProfileImage""",0.8499048340153957,0.0031627397834613196,0.004064891975062975,0.08013194939203967,0.7354998375986241
"""userName"":""blue****"",""userProfileImage""",0.6898887230780288,0.0032938564098542993,0.00408326246431858,0.0399791845426402,0.04084769841388782
"""userName"":""pres****"",""userProfileImage""",0.6802772124203484,0.0036672847583656145,0.002373768675873486,0.05207299849770879,0.5886604863321351
"""userName"":""shzo****"",""userProfileImage""",0.4666560867384257,0.004078174227567566,0.0027782276212636762,0.5311986894580363,0.46828645649838235
"""userName"":""dign****"",""userProfileImage""",0.8143499994634392,0.0053766686808822415,0.004321164375247217,0.13054457939562025,0.09865801969883888
"""userName"":""k592****"",""userProfileImage""",0.3003818086750168,0.008293113498144095,0.0036455476628769654,0.07225035928748935,0.009580542531078432
"""userName"":""kkjj****"",""userProfileImage""",0.13412168358028134,0.002606052151893742,0.0033679475621573754,0.03185049291431509,0.009891383660109334
"""userName"":""woog****"",""userProfileImage""",0.862699382826226,0.0033305888402534968,0.004160871983553165,0.7018071009543371,0.054448190799817615
"""userName"":""kde8****"",""userProfileImage""",0.13179563691608526,0.0014994537008711209,0.0017194638761866285,0.12398236704746012,0.29995927296270386
"""userName"":""dand****"",""userProfileImage""",0.3085647072205276,0.006304623824685855,0.0035761574495123748,0.06017683362154753,0.03599781728811824
"""userName"":""anna****"",""userProfileImage""",0.36497990139375364,0.0017199341699895188,0.0020392297760186266,0.10096016040493444,0.017146579103531023
"""userName"":""povd****"",""userProfileImage""",0.2355937204241458,0.003518084869140068,0.002401824219171905,0.06971024315144407,0.0609099386566529
"""userName"":""will****"",""userProfileImage""",0.09110855281837413,0.002629871749572181,0.02743246768576709,0.028476546058885898,0.014900089672634837
"""userName"":""mks6****"",""userProfileImage""",0.37748720120871954,0.00353975871859698,0.00447606867293084,0.14543539658992102,0.057532020338286534
"""userName"":""lala****"",""userProfileImage""",0.22806840317963928,0.007241001819058344,0.005177717236652197,0.13315098895210223,0.06482290946614197
"""userName"":""dusw****"",""userProfileImage""",0.7644491152783254,0.002621683844530929,0.0033197756539378835,0.07508874140121252,0.05653135950974641
"""userName"":""sbks****"",""userProfileImage""",0.5100124938936968,0.0014703676448811255,0.0041331243937236615,0.028665576301087178,0.016645055378218195
"""userName"":""scot****"",""userProfileImage""",0.8396436884831557,0.006283615453935746,0.006789017908161541,0.04726120809840196,0.038746850072617176
"""userName"":""77ka****"",""userProfileImage""",0.7744053449058412,0.013190585017722283,0.006482300058757978,0.3203414855520284,0.30167777145120106
"""userName"":""chub****"",""userProfileImage""",0.45382191810063,0.005930871800191048,0.002904212988209333,0.08459956847179537,0.22505295248029125
"""userName"":""gkru****"",""userProfileImage""",0.6225314525117304,0.0018611166696809785,0.00175921315438342,0.12913489449106919,0.3419980165795828
"""userName"":""alov****"",""userProfileImage""",0.374205424443568,0.0040489904797435935,0.005236938141932364,0.4821807586393205,0.07607631928761639
"""userName"":""whit****"",""userProfileImage""",0.5835496421800711,0.004188489443931156,0.002708718173862839,0.45850339694997644,0.03316205329084001
"""userName"":""yyyy****"",""userProfileImage""",0.07905358876687571,0.0027986702947989973,0.003911432889722249,0.09603854550643208,0.029336558885899335
"""userName"":""japa****"",""userProfileImage""",0.19885856567749238,0.004343664452888233,0.0034032968795977094,0.06733028492514669,0.05660285464774988
"""userName"":""clie****"",""userProfileImage""",0.1128550955087056,0.0022871992663088987,0.0035773104275886956,0.08240615953978978,0.5348712294810832
"""userName"":""ims5****"",""userProfileImage""",0.7023200200454888,0.0031071827762831346,0.003768131666521362,0.03632696344253748,0.2421178122295119
"""userName"":""fffo****"",""userProfileImage""",0.25292643952699523,0.00314857812458191,0.009852419944727181,0.06861651072152626,0.03962774289431263
"""userName"":""youj****"",""userProfileImage""",0.5790425301621339,0.003926714551285185,0.003591584131882187,0.0865551337019317,0.04530656847972534
"""userName"":""into****"",""userProfileImage""",0.28600110059078754,0.0019235163718397436,0.00238982100157407,0.007927808304162903,0.007119592655878514
"""userName"":""jihy****"",""userProfileImage""",0.3056556290275882,0.00364434386070253,0.004899302295944271,0.012879124387660151,0.03395202480453285
"""userName"":""gold****"",""userProfileImage""",0.4368268109919599,0.011573749327817457,0.00452341220606686,0.06513147870949942,0.30380072431962146
"""userName"":""nini****"",""userProfileImage""",0.11247124935156064,0.0024054107545500893,0.003279379137179343,0.10601203817499152,0.010493735375248904
"""userName"":""smil****"",""userProfileImage""",0.14055324924043228,0.0018555550127156465,0.0022618541424649103,0.016126679998551247,0.01981254786082508
"""userName"":""bioj****"",""userProfileImage""",0.7838080500312654,0.004763030464785012,0.0045442558019487805,0.48862110857568236,0.12431470615105732
"""userName"":""coro****"",""userProfileImage""",0.8401881682482489,0.003024029912620498,0.0037848967058978058,0.12365040884034709,0.716173033124521
"""userName"":""hong****"",""userProfileImage""",0.10631443239754049,0.007116917400518234,0.0019891303220509592,0.0330935892159354,0.09997774154502806
"""userName"":""wing****"",""userProfileImage""",0.84724395432172,0.0028453968399967037,0.003555650552322852,0.8044134468005262,0.6944607464663104
"""userName"":""baby****"",""userProfileImage""",0.7664118481420809,0.0026433047038880247,0.005019869228256243,0.06571058082507925,0.6081145199926398
"""userName"":""rjyc****"",""userProfileImage""",0.7771108954606938,0.003323511813606485,0.004162158777178111,0.059421180680060824,0.03356129640957024
"""userName"":""ejuh****"",""userProfileImage""",0.517878310201897,0.002250845303918926,0.004498508923252638,0.33716416445874803,0.19349041287269494
"""userName"":""marv****"",""userProfileImage""",0.8675661902764309,0.003166805297263909,0.0031425120599981545,0.1563869960139964,0.025697120158018436
"""userName"":""rani****"",""userProfileImage""",0.21257234257796537,0.006182273882730214,0.002493286756446528,0.07184623216275222,0.0643196605172966
"""userName"":""appl****"",""userProfileImage""",0.4239635498257098,0.0019464964437463637,0.002395166410831638,0.04067290969644313,0.0676654987020209
"""userName"":""twin****"",""userProfileImage""",0.7226832059135911,0.006896493516304059,0.004329842000706332,0.05325942994113008,0.6533219023506251
"""userName"":""sunm****"",""userProfileImage""",0.7551659717318069,0.002428367892913543,0.003012259891828842,0.026154067355800573,0.019923487574407622
"""userName"":""dsym****"",""userProfileImage""",0.2893351648648979,0.001750695115277231,0.00221887175214987,0.11300027881113331,0.008001679225215337
"""userName"":""lsmi****"",""userProfileImage""",0.13188986470140796,0.003309252896729469,0.0041045663827060895,0.05008725615612264,0.02862640655008269
"""userName"":""raul****"",""userProfileImage""",0.31527006991609824,0.006341572662076672,0.0024515192898410614,0.1208419555549452,0.05168030798036091
"""userName"":""s_k_****"",""userProfileImage""",0.12567668138000468,0.002924073675292662,0.004434073414002022,0.0456132265798689,0.030766850949136337
"""userName"":""maba****"",""userProfileImage""",0.8524362194509,0.0031327363050083945,0.0035314593048171024,0.21223163180031115,0.014981216271220312
"""userName"":""sw32****"",""userProfileImage""",0.06015335559171605,0.0024938915784114067,0.002501758066118907,0.05012490531853668,0.008120387160734406
"""userName"":""roti****"",""userProfileImage""",0.8683278557506315,0.0032311855431399394,0.003977293736461591,0.6828142543415333,0.028884414470133624
"""userName"":""fkdl****"",""userProfileImage""",0.6021486353832106,0.0017140576082765255,0.0021099771929527864,0.2482197573790225,0.26790387164394697
"""userName"":""eski****"",""userProfileImage""",0.11599557384218616,0.003567777607639907,0.002323576445066007,0.08005660686718975,0.03423111753795448
"""userName"":""lja0****"",""userProfileImage""",0.8087053022743013,0.003273494618477894,0.0039875574962359005,0.7168572748041032,0.04212663967082746
"""userName"":""smma****"",""userProfileImage""",0.7421305688414715,0.0023467939079810977,0.0025533605844964545,0.027455495577494344,0.02064810433238194
"""userName"":""widw****"",""userProfileImage""",0.8275941268583789,0.003398771450140739,0.004254217283031383,0.7575247160379152,0.03747576657377791
"""userName"":""slzl****"",""userProfileImage""",0.7965502382076647,0.008577863581306895,0.002949717961321995,0.5082577200437102,0.012387821470846435
"""userName"":""cww3****"",""userProfileImage""",0.7607462593980984,0.004530349571006794,0.0048912804036678565,0.5295380797670988,0.04693158674563043
"""userName"":""offc****"",""userProfileImage""",0.29072775945821727,0.0026466409530541213,0.003403971244595353,0.12303913914141569,0.11979221616677675
"""userName"":""dong****"",""userProfileImage""",0.859175244301659,0.0030017384031796046,0.004662782618055066,0.1385023443495383,0.039719831134018
"""userName"":""nabo****"",""userProfileImage""",0.7702228828147252,0.0026379248358889005,0.0032373782091903534,0.06784160014981966,0.03095685409423086
"""userName"":""yoon****"",""userProfileImage""",0.1942358249093748,0.002690989093393905,0.006520526004053627,0.08813958206849401,0.05191782365918014
"""userName"":""kimc****"",""userProfileImage""",0.09742885859163516,0.003833384220320847,0.002915334314025132,0.037907233938995366,0.016859756627231996
"""userName"":""kang****"",""userProfileImage""",0.12252512162685068,0.004582772707253454,0.0027029393577005793,0.051074084771994835,0.012708351647217963
"""userName"":""wldu****"",""userProfileImage""",0.22697203182573514,0.0023505827875348957,0.006462484967808463,0.08887621960617852,0.014059385217401155
"""userName"":""whit****"",""userProfileImage""",0.1857189168613987,0.0036162924125249254,0.003828626175499292,0.09298777505372774,0.05186596286703829
"""userName"":""chao****"",""userProfileImage""",0.8498266336506032,0.00878344928252918,0.002007530736420265,0.054953132991736445,0.008667078399146341
"""userName"":""volv****"",""userProfileImage""",0.11330679157663397,0.005196611708512444,0.0020561244597940426,0.05676296994722073,0.01690918341350011
"""userName"":""port****"",""userProfileImage""",0.07773714610129276,0.0026260103200333455,0.004799581931249374,0.053641707305621025,0.03869736518337498
"""userName"":""djm1****"",""userProfileImage""",0.2649972402296548,0.0026498414505512317,0.0020441555896112016,0.09486017790660882,0.13354813778420954
"""userName"":""taoi****"",""userProfileImage""",0.8771250070214024,0.0023814703749998286,0.002191545993413852,0.10064087101677933,0.016771664126464993
"""userName"":""kbj1****"",""userProfileImage""",0.8653269641029199,0.004066449775192526,0.001862286850174982,0.06475978292577592,0.025743561420725883
"""userName"":""qhdd****"",""userProfileImage""",0.2998517477843808,0.0026715922454332588,0.004429689662162149,0.14489493571156747,0.07582283323089975
"""userName"":""clos****"",""userProfileImage""",0.1526059229308806,0.00227904085631921,0.002664315238837684,0.10545979291040011,0.02169169779900426
"""userName"":""jimf****"",""userProfileImage""",0.16939591010952904,0.002233476228805131,0.002111665013579358,0.05235975810306209,0.020651842784602168
"""userName"":""omc0****"",""userProfileImage""",0.40251406110747057,0.0024715299872185422,0.003615022976461163,0.11811258868224588,0.07249679281829266
"""userName"":""witt****"",""userProfileImage""",0.47265213085540586,0.001948924094378964,0.0017137249650278413,0.1353979717526063,0.3481080757275832
"""userName"":""jun0****"",""userProfileImage""",0.873619105843508,0.0019442592894007634,0.006595639424613833,0.05457518663740546,0.07397907584766952
"""userName"":""miss****"",""userProfileImage""",0.8110284372499444,0.00309399279727024,0.0037171486052574275,0.7141004836978242,0.01816868144438172
"""userName"":""an_e****"",""userProfileImage""",0.13167931866976687,0.001938125392857723,0.001938793979272831,0.05494139584848721,0.05418017610518776
"""userName"":""kwe0****"",""userProfileImage""",0.08418661125207429,0.0029425025918158538,0.002874915176595168,0.05073994851660282,0.047641521098831595
"""userName"":""icpa****"",""userProfileImage""",0.7889553884317415,0.0021465655484249045,0.0024556089307781904,0.03930859264242887,0.0286881897347069
"""userName"":""savu****"",""userProfileImage""",0.8065690473937531,0.0023179317315830663,0.0034289264059696708,0.08957868948123493,0.0783700174976577
"""userName"":""moon****"",""userProfileImage""",0.8998589409844746,0.002581633502844071,0.002098202428061149,0.8455407204944865,0.6038475168646417
"""userName"":""midu****"",""userProfileImage""",0.7510941812860639,0.01276074862170805,0.01067871439206423,0.6572018385690929,0.5220478393210897
"""userName"":""wnvl****"",""userProfileImage""",0.438882175641623,0.005282491614292057,0.0014844938200845644,0.08382424836039007,0.2887020409326032
"""userName"":""welc****"",""userProfileImage""",0.6017269663910455,0.0017595475114940908,0.0013336245030157498,0.17131791706562283,0.01824908106314752
"""userName"":""soco****"",""userProfileImage""",0.710523905442283,0.002502678917005871,0.002833181724701494,0.049416395260879147,0.05254572033858341
"""userName"":""qlsn****"",""userProfileImage""",0.1298275119771708,0.003112695039514259,0.002300279004426081,0.04418873203546318,0.02650967757056061
"""userName"":""qkfn****"",""userProfileImage""",0.10204822351556592,0.002681859507746914,0.0033012358259675986,0.043580579504802985,0.03650414436530938
"""userName"":""actk****"",""userProfileImage""",0.1680028928224491,0.0028787591563532917,0.0030882643716325254,0.06979312770920307,0.0368132409365783
"""userName"":""dlff****"",""userProfileImage""",0.2303258792333346,0.0038358687482075737,0.002115939098924112,0.0217622712901506,0.06730741640547944
"""userName"":""taej****"",""userProfileImage""",0.7851589567365315,0.002914010687649934,0.003791820548448797,0.03682489133977015,0.04000734991670616
"""userName"":""801r****"",""userProfileImage""",0.4225676563892384,0.0017129715595329525,0.002289087725240435,0.0685296840112425,0.07124560483656418
"""userName"":""sang****"",""userProfileImage""",0.6017269663910455,0.0017595475114940908,0.0013336245030157498,0.17131791706562283,0.01824908106314752
"""userName"":""revo****"",""userProfileImage""",0.7120687980820648,0.002625856800117518,0.004744297396957553,0.04621817432125481,0.11973782845258515
"""userName"":""kill****"",""userProfileImage""",0.07625751187405787,0.005273125604297142,0.002790675808457899,0.016958961704215576,0.015605059950258121
"""userName"":""yoro****"",""userProfileImage""",0.6016713655073024,0.0017691839348049315,0.0009742597813441403,0.05902434858861334,0.15126918565345182
"""userName"":""sksa****"",""userProfileImage""",0.738093372472194,0.0030873318531227253,0.0038714857196153357,0.6886474947298369,0.05290116018720887
"""userName"":""i602****"",""userProfileImage""",0.7530432979778304,0.004569259378771263,0.005145730870163259,0.14329635532169588,0.19612969062725633
"""userName"":""arim****"",""userProfileImage""",0.6017269663910455,0.0017595475114940908,0.0013336245030157498,0.17131791706562283,0.01824908106314752
"""userName"":""jmso****"",""userProfileImage""",0.1793952107286629,0.0034544585601248836,0.009191191581795648,0.12647810858139014,0.23153182090349275
"""userName"":""rnfl****"",""userProfileImage""",0.599529714395076,0.0012641009514311788,0.00272411510694277,0.14141664504850265,0.189731131383272
"""userName"":""mimi****"",""userProfileImage""",0.9194168734346788,0.0050203317065755735,0.006622805006923293,0.05035669540902601,0.024642898257625275
"""userName"":""eumk****"",""userProfileImage""",0.8332172656755763,0.002740347970394584,0.0022861113710061134,0.06504066458294398,0.04787116150897516
"""userName"":""corn****"",""userProfileImage""",0.4464598148359006,0.0015539690380715532,0.00224342252474784,0.3459969146892672,0.193173316642187
"""userName"":""yes0****"",""userProfileImage""",0.8184330677374644,0.002449673151115244,0.00403936558097378,0.08580940044458302,0.14949303082678023
"""userName"":""obel****"",""userProfileImage""",0.8490204859880184,0.0018858655695139738,0.00898329251693263,0.12402929733427676,0.5674551005130732
"""userName"":""cici****"",""userProfileImage""",0.6302127498067474,0.0017893299919970686,0.0018073219909322822,0.430487944749968,0.39499239222859134
"""userName"":""key1****"",""userProfileImage""",0.11015693114791256,0.0051042757976959945,0.002723853946676466,0.06136025114028051,0.04620426040765449
"""userName"":""pepp****"",""userProfileImage""",0.9222604448901661,0.03860078057141008,0.004074227142469913,0.08701529144415196,0.02474123067325097
"""userName"":""loon****"",""userProfileImage""",0.6639308922574533,0.002727546856731815,0.003146790148744807,0.5820961358492623,0.0325131933113553
"""userName"":""hang****"",""userProfileImage""",0.2670499307288934,0.0019123506969961415,0.002401761100880308,0.32787421911681314,0.05521249240697826
"""userName"":""topo****"",""userProfileImage""",0.5171321578641859,0.009567379683999481,0.009966449494634207,0.5320237779598918,0.38022984627556744
