id,toxic,obscene,threat,insult,identity_hate
"""userName"":""kafk****"",""userProfileImage""",0.1227305828404865,0.00515034844590461,0.005642844306009265,0.06813135524525539,0.04076014295596302
"""userName"":""viol****"",""userProfileImage""",0.267190961012078,0.0017463914811613273,0.0015589567084296698,0.03230289477816938,0.03366378982614238
"""userName"":""kodd****"",""userProfileImage""",0.10336969454112448,0.0076695067306334404,0.004569294101107605,0.04884773733777288,0.04426707051495733
"""userName"":""star****"",""userProfileImage""",0.14520777432852153,0.00619783959802715,0.0041377971589115,0.0597055767144958,0.034609442725817084
"""userName"":""sshc****"",""userProfileImage""",0.10908471405669434,0.004842101470799833,0.005251482960042997,0.04839429699213153,0.028947279320206215
"""userName"":""rabb****"",""userProfileImage""",0.711246875149511,0.0036274027708192522,0.010940688863279624,0.6557220064117446,0.06254568301736312
"""userName"":""cork****"",""userProfileImage""",0.7313022402510104,0.004324346147211563,0.004685166758833651,0.7740815257681489,0.03625224420556797
"""userName"":""nera****"",""userProfileImage""",0.5949437098541146,0.003445489647768884,0.0036493226299293448,0.805352104483566,0.5416820345818738
"""userName"":""dwoo****"",""userProfileImage""",0.6626381114146488,0.004154667517927722,0.00530004231636384,0.026952308985929516,0.028896726160691433
"""userName"":""outl****"",""userProfileImage""",0.23790673908892246,0.0048682552713019515,0.005349782516828238,0.18876985887553738,0.0325436728386667
"""userName"":""work****"",""userProfileImage""",0.7702036976029262,0.003666866015627297,0.0039649002650961425,0.04117344050555912,0.6111739197581852
"""userName"":""kgy7****"",""userProfileImage""",0.9006549829956094,0.007632281700540326,0.0033193058436818794,0.8651203838681579,0.7555526467692423
"""userName"":""hase****"",""userProfileImage""",0.5711781249445865,0.002441042564433657,0.002578883078212842,0.09399846336313894,0.005994592625888604
"""userName"":""samc****"",""userProfileImage""",0.11599428257992812,0.0043319071804508065,0.007132620721194783,0.07777039464915192,0.04714144862659889
"""userName"":""lala****"",""userProfileImage""",0.1227305828404865,0.00515034844590461,0.005642844306009265,0.06813135524525539,0.04076014295596302
"""userName"":""cyk3****"",""userProfileImage""",0.14889646662981143,0.005033578410623484,0.0055045098317829085,0.10284798908975043,0.03641652868690671
"""userName"":""jax-****"",""userProfileImage""",0.22178743113782898,0.0037180575604535203,0.03890884767612826,0.0978690802133938,0.11136422395169082
"""userName"":""k261****"",""userProfileImage""",0.1026530824921554,0.004923353825715251,0.005405244337838556,0.055579461308514724,0.04684276814841497
"""userName"":""rihu****"",""userProfileImage""",0.11797111279145829,0.004579125277462943,0.00849224591209732,0.06883391201239918,0.05563395991925646
"""userName"":""ejej****"",""userProfileImage""",0.3364844887683136,0.003868610570989818,0.004085350901085876,0.15334836807635874,0.03362870746298609
"""userName"":""nowc****"",""userProfileImage""",0.7551281954154102,0.011634312238728168,0.007680682149680177,0.7393866025597322,0.6908064071881458
"""userName"":""leed****"",""userProfileImage""",0.22512080415825225,0.006830780414915782,0.00720504065123173,0.1918749701781984,0.025594232595118848
"""userName"":""jkp0****"",""userProfileImage""",0.16634497668363638,0.0050381608374081115,0.00550911979128708,0.127333467942154,0.03656721962209032
"""userName"":""rlaa****"",""userProfileImage""",0.07047792007670245,0.0038752506444598932,0.007131386253191811,0.06874928517253222,0.022337965939679905
"""userName"":""kk87****"",""userProfileImage""",0.2096882214282801,0.009074999255422428,0.0045637206514526855,0.04560195194065552,0.03091870528171064
"""userName"":""reds****"",""userProfileImage""",0.10439325730165887,0.0034266412470615355,0.005160341944530037,0.06639953631481936,0.01324296248763065
"""userName"":""sumi****"",""userProfileImage""",0.34983773273250474,0.004607281764586516,0.00503040429847512,0.05707012001671665,0.15466862685338528
"""userName"":""ey50****"",""userProfileImage""",0.12273058284048642,0.00515034844590461,0.005642844306009265,0.06813135524525539,0.04076014295596299
"""userName"":""blue****"",""userProfileImage""",0.1926789829635279,0.005005282608615574,0.005485108233969532,0.15154473961145803,0.0365171015188123
"""userName"":""likk****"",""userProfileImage""",0.13443406944544936,0.00494255505056374,0.005411343411125971,0.05677621015653591,0.028993028029319252
"""userName"":""gmb4****"",""userProfileImage""",0.7784009354145475,0.005040516670505175,0.005507745407199838,0.7137322961813227,0.035534135604491104
"""userName"":""hyer****"",""userProfileImage""",0.8020850904965093,0.002828521803777989,0.004675805909393563,0.799981372828516,0.03497288764675935
"""userName"":""jbse****"",""userProfileImage""",0.03632466707639413,0.0036586691590024794,0.009407108513207536,0.024764185699407838,0.02140105455704735
"""userName"":""zxcb****"",""userProfileImage""",0.1745393997774222,0.006389099180481153,0.0069718892128755325,0.07344647081529226,0.050572686670267326
"""userName"":""cjy1****"",""userProfileImage""",0.8464863637579463,0.01827212861575033,0.006244879588515605,0.6738961332970211,0.01882492510889103
"""userName"":""rbal****"",""userProfileImage""",0.757167557002663,0.003270881467322791,0.003664875537504425,0.0542726730336977,0.6409599359205228
"""userName"":""yang****"",""userProfileImage""",0.15350255859780904,0.004630132226609137,0.004784305052647753,0.1055020473076031,0.02794737942637263
"""userName"":""dbst****"",""userProfileImage""",0.7275233712142648,0.0053356835587027515,0.0038336730909083626,0.6138081382505225,0.5807771993333033
"""userName"":""ciel****"",""userProfileImage""",0.7974983906236789,0.004706501346897538,0.005110938625859714,0.7055899117800156,0.025851076792114517
"""userName"":""maba****"",""userProfileImage""",0.20974051349649092,0.014864021117648833,0.004195117539874192,0.011179775609521455,0.06338538079662788
"""userName"":""idos****"",""userProfileImage""",0.7931899688621274,0.004498224546698034,0.004857664623126992,0.7328164123882895,0.6821732470974132
"""userName"":""shir****"",""userProfileImage""",0.8563544601006099,0.009275263633820552,0.00835188782412157,0.7848721827822664,0.04645613771951914
"""userName"":""aret****"",""userProfileImage""",0.8279478806058779,0.00515034844590461,0.005642844306009265,0.7559129351994522,0.04076014295596302
"""userName"":""dasi****"",""userProfileImage""",0.829980514399884,0.005456392809964867,0.004867885165627621,0.12161421401346878,0.0545617710569472
"""userName"":""mjs4****"",""userProfileImage""",0.8196292409208046,0.008002347477131315,0.004991992992946137,0.04851110572116341,0.04357578741214648
"""userName"":""sseo****"",""userProfileImage""",0.06917469976774815,0.005144773150356562,0.005588389100643008,0.04853880435065085,0.026709075227526035
"""userName"":""redd****"",""userProfileImage""",0.1659469456607845,0.006064818081908288,0.005176553065338709,0.0915324952004373,0.056208730799229306
"""userName"":""lkmk****"",""userProfileImage""",0.7753496959777881,0.0048552953949484645,0.005326475713148205,0.05896766612010354,0.030979967707625285
"""userName"":""mupy****"",""userProfileImage""",0.1555461894061243,0.005174432766814452,0.0055024895972192395,0.09549896170267588,0.03804273417815887
"""userName"":""heej****"",""userProfileImage""",0.8393823291064534,0.004918291128979218,0.0074195738161113274,0.09837371418348922,0.032370923723192675
"""userName"":""park****"",""userProfileImage""",0.11650200970849496,0.004978794599623266,0.005766432382847157,0.027269113599728282,0.06502416449517108
"""userName"":""dong****"",""userProfileImage""",0.1393960654109461,0.005054274630933487,0.005356108869485176,0.09467947332816105,0.0695107530657026
"""userName"":""syer****"",""userProfileImage""",0.07030010511530177,0.0035715867393641735,0.0034681347394703663,0.0663788867083038,0.04466991069332561
"""userName"":""aljj****"",""userProfileImage""",0.7292925848773247,0.004421340016719528,0.004748603642736359,0.04070937812034321,0.03187058912306398
"""userName"":""jisa****"",""userProfileImage""",0.6748378227288799,0.005161780946688528,0.003287703114248595,0.6704832232462943,0.5447107264435579
"""userName"":""aume****"",""userProfileImage""",0.09208654853116897,0.006408718178948471,0.004248677119463587,0.05630961424322682,0.027116027079666268
"""userName"":""sato****"",""userProfileImage""",0.6457021547914049,0.004272810426245173,0.004630071936224887,0.011766224797008236,0.04973956666796485
"""userName"":""210w****"",""userProfileImage""",0.9088260784790567,0.004665500407365923,0.005044205549580577,0.6414550286102028,0.40488760091422754
"""userName"":""wldm****"",""userProfileImage""",0.15088313577626933,0.0049425386260045934,0.005355158044335686,0.04684689940931581,0.03400714454461378
"""userName"":""comp****"",""userProfileImage""",0.7784366720777615,0.004436908788734943,0.004775582098396976,0.06407313392626751,0.04620844892126664
"""userName"":""die7****"",""userProfileImage""",0.8544267993799995,0.004873177004680024,0.0051097953252056336,0.11152787507557482,0.694055823616661
"""userName"":""orla****"",""userProfileImage""",0.1305221910411758,0.005035079115644158,0.005475805342890463,0.05253287592966677,0.03488787255777015
"""userName"":""flor****"",""userProfileImage""",0.8094356510981109,0.00468792600501324,0.005085057039931439,0.07688513679574459,0.71700748678851
"""userName"":""blue****"",""userProfileImage""",0.801388490044731,0.005079839758898629,0.005561207996945316,0.05984484460929487,0.07273584303866563
"""userName"":""pres****"",""userProfileImage""",0.6889590614772236,0.004416180663977203,0.0048010328405564875,0.06062979788625619,0.5161105480090493
"""userName"":""shzo****"",""userProfileImage""",0.7465893339652714,0.004773298131543302,0.005004288146964988,0.6649182464164258,0.6839544533132508
"""userName"":""dign****"",""userProfileImage""",0.8575133658286733,0.006147104890600133,0.00653828264126055,0.15862284513282085,0.03171653354871842
"""userName"":""k592****"",""userProfileImage""",0.06627323906984145,0.004835718582074681,0.005273223021482121,0.0449328137801605,0.01863374957445665
"""userName"":""kkjj****"",""userProfileImage""",0.15088313577626947,0.0049425386260045934,0.005355158044335686,0.04684689940931581,0.03400714454461378
"""userName"":""woog****"",""userProfileImage""",0.8565828106059454,0.005057226016776549,0.005536404712924841,0.7895135198322035,0.03830624728989362
"""userName"":""kde8****"",""userProfileImage""",0.3789917203547258,0.005476641556425076,0.00603554153831299,0.14205305731854886,0.06479909685650836
"""userName"":""dand****"",""userProfileImage""",0.04720304170692462,0.004505021017121146,0.004836948318183172,0.08301059688664642,0.04827041395130477
"""userName"":""anna****"",""userProfileImage""",0.09870058355799928,0.0050163977797783735,0.005484460445691159,0.06135796567463147,0.03807504543910337
"""userName"":""povd****"",""userProfileImage""",0.12273058284048642,0.00515034844590461,0.005642844306009265,0.06813135524525539,0.04076014295596299
"""userName"":""will****"",""userProfileImage""",0.16820823645735747,0.0038184236384420306,0.003984295425210157,0.09147848335683503,0.023110153081613703
"""userName"":""mks6****"",""userProfileImage""",0.3789917203547258,0.005476641556425076,0.00603554153831299,0.14205305731854886,0.06479909685650836
"""userName"":""lala****"",""userProfileImage""",0.13548943542592817,0.005061713647220927,0.005572887510125192,0.08632433319870667,0.037665654842137214
"""userName"":""dusw****"",""userProfileImage""",0.785527911956353,0.004946437258344582,0.005407324448196428,0.07151849901782847,0.032039200088983824
"""userName"":""sbks****"",""userProfileImage""",0.47504233549890457,0.0031887233603602933,0.010564921181117709,0.08089184457451987,0.13640240385138888
"""userName"":""scot****"",""userProfileImage""",0.8279478806058779,0.00515034844590461,0.005642844306009265,0.06813135524525536,0.04076014295596299
"""userName"":""77ka****"",""userProfileImage""",0.7865594579634438,0.005575389997368619,0.008000313265678325,0.47174521914319373,0.45648180131820004
"""userName"":""chub****"",""userProfileImage""",0.541503915639233,0.004653173083745215,0.005071136411236838,0.04780651492439061,0.5506042377316158
"""userName"":""gkru****"",""userProfileImage""",0.9118276791805527,0.0044145559445108,0.004773286853455567,0.26881493497720915,0.5012904116728973
"""userName"":""alov****"",""userProfileImage""",0.6015956766906785,0.003992236201518486,0.004367427321257543,0.39200942552196316,0.22628462021233917
"""userName"":""whit****"",""userProfileImage""",0.7130650668127048,0.004837162176813893,0.005303898035993668,0.6358801210507056,0.03214248724873569
"""userName"":""yyyy****"",""userProfileImage""",0.12749031780305045,0.005055336402715002,0.005505537312797388,0.06362442911544088,0.036840053680150094
"""userName"":""japa****"",""userProfileImage""",0.14112474522480922,0.005676824403393352,0.00472618969336357,0.09575252604479399,0.029994419267833597
"""userName"":""clie****"",""userProfileImage""",0.15701864826985829,0.004666002170577879,0.004961260829421483,0.07547711466735488,0.683737720628674
"""userName"":""ims5****"",""userProfileImage""",0.6178346741252888,0.0029220745633261585,0.0030257217037547583,0.31006826354820277,0.03292280220833657
"""userName"":""fffo****"",""userProfileImage""",0.170732520551647,0.005028731669485256,0.005497670911051916,0.05818887993520772,0.03666188519454108
"""userName"":""youj****"",""userProfileImage""",0.7104461277032531,0.004622569972904058,0.008548732046881499,0.03610046696633224,0.029510392501301407
"""userName"":""into****"",""userProfileImage""",0.08875165782644719,0.004669927259634076,0.005075492453361338,0.032120488919787527,0.01720383412976126
"""userName"":""jihy****"",""userProfileImage""",0.23003696831263715,0.004641459179240065,0.0049455551571548845,0.1842259446231108,0.09166517651334158
"""userName"":""gold****"",""userProfileImage""",0.18303893125521367,0.00477451334105707,0.005131267074574427,0.22426548095121604,0.19876658377204146
"""userName"":""nini****"",""userProfileImage""",0.22678340372138928,0.004990955519294159,0.005452740333749707,0.1843522024116226,0.035113456894495486
"""userName"":""smil****"",""userProfileImage""",0.24222826348089177,0.003954474446575149,0.0041384497272330435,0.01432246516709964,0.10765889754081966
"""userName"":""bioj****"",""userProfileImage""",0.907420965623466,0.004944320468823626,0.005323525091202304,0.27458943962667226,0.2310148700033196
"""userName"":""coro****"",""userProfileImage""",0.5808460289033673,0.004483119825101433,0.004898466313347492,0.06472159153778087,0.6213470223036428
"""userName"":""hong****"",""userProfileImage""",0.24474411484861622,0.005793979452049518,0.006036974325026913,0.047475549320601766,0.06786502740411765
"""userName"":""wing****"",""userProfileImage""",0.8639498265857593,0.004695543491941524,0.005111415815668813,0.7673829874796635,0.6887001050094564
"""userName"":""baby****"",""userProfileImage""",0.3346215599801656,0.00323596587764136,0.0027440763389456296,0.1380034824681564,0.1695051114167869
"""userName"":""rjyc****"",""userProfileImage""",0.3789917203547258,0.005476641556425076,0.00603554153831299,0.14205305731854886,0.06479909685650836
"""userName"":""ejuh****"",""userProfileImage""",0.443999516914493,0.00790057884267651,0.004084924773408377,0.2729042206523158,0.19875426756559256
"""userName"":""marv****"",""userProfileImage""",0.80835787167608,0.0050578001196970165,0.005533383876306774,0.06342788827081597,0.03889888813822816
"""userName"":""rani****"",""userProfileImage""",0.09148062541166634,0.004554784123917389,0.004923682830083857,0.0457673332695891,0.018569537431924348
"""userName"":""appl****"",""userProfileImage""",0.2699900131274106,0.004625038898842464,0.005014354199036432,0.12490724115013065,0.024032120971058744
"""userName"":""twin****"",""userProfileImage""",0.6905812932993481,0.004513698911245563,0.004943461617390978,0.06014482613240782,0.5836310005470131
"""userName"":""sunm****"",""userProfileImage""",0.9088427804542635,0.005018001293298133,0.005488148023567214,0.05926441156457785,0.03567332039928997
"""userName"":""dsym****"",""userProfileImage""",0.1361904931778844,0.004423542577435118,0.004797282657371734,0.02503087455771264,0.13171052736317307
"""userName"":""lsmi****"",""userProfileImage""",0.3789917203547258,0.005476641556425076,0.00603554153831299,0.14205305731854886,0.06479909685650836
"""userName"":""raul****"",""userProfileImage""",0.14517399779936888,0.0065545332126154855,0.006983706013942659,0.0687030457014919,0.01939210799591024
"""userName"":""s_k_****"",""userProfileImage""",0.14689077450587495,0.00504684529580383,0.005279042586687424,0.05931051140607826,0.035201600981248915
"""userName"":""maba****"",""userProfileImage""",0.8478207606777602,0.004498997307040323,0.004907688047202887,0.20235400873215562,0.030150706012523086
"""userName"":""sw32****"",""userProfileImage""",0.1227305828404865,0.00515034844590461,0.005642844306009265,0.06813135524525536,0.04076014295596302
"""userName"":""roti****"",""userProfileImage""",0.8846637521003143,0.004975732577278768,0.0054422019403245325,0.8486776116899966,0.03335340511339981
"""userName"":""fkdl****"",""userProfileImage""",0.3994611386317063,0.004704637716373933,0.005117252647166816,0.3975481767083892,0.02797128164807128
"""userName"":""eski****"",""userProfileImage""",0.19975516847346075,0.004858377702977996,0.00527933490774816,0.123954018658184,0.03312526034998799
"""userName"":""lja0****"",""userProfileImage""",0.7857340052452888,0.00458346398773812,0.005064366377831917,0.6835530307942421,0.020790685687743404
"""userName"":""smma****"",""userProfileImage""",0.8256761665774993,0.0034419449931910764,0.004246471996578387,0.02013665553953072,0.0346814966812166
"""userName"":""widw****"",""userProfileImage""",0.7794274063061496,0.004210401588833493,0.004586312477485318,0.7810295462902122,0.026571836365481757
"""userName"":""slzl****"",""userProfileImage""",0.8320074623536782,0.004124730120401074,0.004677393539760472,0.7076044811595327,0.0557849925841781
"""userName"":""cww3****"",""userProfileImage""",0.7828655521629697,0.004447895980811013,0.00976546191037128,0.7106083894104223,0.05015311074791682
"""userName"":""offc****"",""userProfileImage""",0.1494109941314126,0.005085779932111852,0.005563181660785419,0.10670348984649163,0.036111474521689
"""userName"":""dong****"",""userProfileImage""",0.8501742138525188,0.0049003807993230055,0.009512957040226623,0.075828664864451,0.030221709877220795
"""userName"":""nabo****"",""userProfileImage""",0.7879396558099918,0.004725069047560127,0.005144526192216254,0.04039536481925202,0.02730230938533101
"""userName"":""yoon****"",""userProfileImage""",0.10696927070837658,0.004985755202609654,0.005448694964530479,0.06036303622202285,0.038883649569233784
"""userName"":""kimc****"",""userProfileImage""",0.1237242418655806,0.0043867124796708205,0.00482150465123789,0.08241642886463928,0.05017857322613349
"""userName"":""kang****"",""userProfileImage""",0.24357315478788208,0.004557558868723286,0.004966202387536085,0.08401570553491482,0.04450406782025201
"""userName"":""wldu****"",""userProfileImage""",0.3789917203547258,0.005476641556425076,0.00603554153831299,0.14205305731854886,0.06479909685650836
"""userName"":""whit****"",""userProfileImage""",0.12306314440237509,0.004811620322980392,0.005203661912619571,0.03244396075647415,0.04628171371282696
"""userName"":""chao****"",""userProfileImage""",0.7883316075562994,0.0032405916051107416,0.00452887896535919,0.05503778539902867,0.032838191246819325
"""userName"":""volv****"",""userProfileImage""",0.13912988917253333,0.0030310701646335775,0.0032683706732874675,0.06770536226042333,0.030411770544255704
"""userName"":""port****"",""userProfileImage""",0.04169214190427062,0.004736054387638184,0.0052109831650452906,0.03466854757411186,0.022387241545307756
"""userName"":""djm1****"",""userProfileImage""",0.32361566097565514,0.005214579776794665,0.0026296368536716953,0.13308382119197884,0.045766547761707556
"""userName"":""taoi****"",""userProfileImage""",0.6440164503112648,0.0033612449181477265,0.0036271622527813438,0.2879227779007086,0.03450474326632714
"""userName"":""kbj1****"",""userProfileImage""",0.8243856736849339,0.0045699664096030355,0.004923489094302987,0.08479632025332422,0.02591015639758643
"""userName"":""qhdd****"",""userProfileImage""",0.17893395951698202,0.0036815783163002148,0.006585433077695046,0.11871440283775887,0.050604962212303685
"""userName"":""clos****"",""userProfileImage""",0.10406645042370534,0.00322436246062717,0.003714418622340124,0.04802179537596419,0.011824284730476612
"""userName"":""jimf****"",""userProfileImage""",0.5462429405953366,0.0018393405857705868,0.001971319108158643,0.13418976969384083,0.10705481564237146
"""userName"":""omc0****"",""userProfileImage""",0.2914550466718823,0.003556875672704119,0.003808247033555206,0.06561204161348659,0.09495842866008992
"""userName"":""witt****"",""userProfileImage""",0.5481186889820312,0.00340124242763994,0.0036784897090634994,0.049809719806005494,0.42496203279462796
"""userName"":""jun0****"",""userProfileImage""",0.6496564309767919,0.003779887185382626,0.0038661089251967344,0.04633594026898303,0.02316142825298582
"""userName"":""miss****"",""userProfileImage""",0.8265802968612882,0.004605855297622631,0.004923947877752443,0.7125158920158439,0.02419179761887221
"""userName"":""an_e****"",""userProfileImage""",0.08117627763624222,0.003223549925316102,0.0032389687291319792,0.02910228117616097,0.022495060055528288
"""userName"":""kwe0****"",""userProfileImage""",0.07934680499011727,0.006076013656809662,0.0036233170754321046,0.05802155011065342,0.0353238950520807
"""userName"":""icpa****"",""userProfileImage""",0.8038472110753349,0.003538694812655048,0.0036047572626021185,0.0664522131099151,0.05062978528449876
"""userName"":""savu****"",""userProfileImage""",0.8337399273789712,0.004987980002643449,0.014002566332478214,0.08161302039279471,0.04119730950097481
"""userName"":""moon****"",""userProfileImage""",0.818648221116107,0.0031532891728056392,0.0034207880381119603,0.7066939755088253,0.6653498355450733
"""userName"":""midu****"",""userProfileImage""",0.8077809151234322,0.004414131759677451,0.009291629585641538,0.7205846058037952,0.6392562951002781
"""userName"":""wnvl****"",""userProfileImage""",0.7810572988014433,0.005078604438637257,0.002801313636190147,0.5351272841962054,0.6252990195921858
"""userName"":""welc****"",""userProfileImage""",0.41245980776100805,0.002357661199206088,0.0024960580066784627,0.08955436535758976,0.020253028942036958
"""userName"":""soco****"",""userProfileImage""",0.6823467368589434,0.002887354262476807,0.0030245689628452203,0.07038883781161331,0.01995438933951389
"""userName"":""qlsn****"",""userProfileImage""",0.08840898185214784,0.0037477659115442265,0.004113608091429549,0.06292359180022451,0.04632431481109943
"""userName"":""qkfn****"",""userProfileImage""",0.2433410017860015,0.0038633139678576614,0.004174351403222812,0.08192269947479741,0.041681800447820994
"""userName"":""actk****"",""userProfileImage""",0.12388021911454855,0.004562775828547528,0.004924492014045734,0.06502509481571017,0.02691623933291341
"""userName"":""dlff****"",""userProfileImage""",0.20570495851794773,0.005108771839758206,0.0035945650402301912,0.03595074000187712,0.10791088452969973
"""userName"":""taej****"",""userProfileImage""",0.3789917203547258,0.005476641556425076,0.00603554153831299,0.14205305731854886,0.06479909685650836
"""userName"":""801r****"",""userProfileImage""",0.4495786699431132,0.0018100556374626212,0.0016035936212705592,0.1339230094598565,0.18380689136877204
"""userName"":""sang****"",""userProfileImage""",0.8805161965142742,0.003010297282092999,0.0032574609891889332,0.41689404832357985,0.041412008280852446
"""userName"":""revo****"",""userProfileImage""",0.818648221116107,0.0031532891728056392,0.0034207880381119603,0.0745556990402679,0.05255041325453676
"""userName"":""kill****"",""userProfileImage""",0.04996710064814162,0.003979403851107999,0.005726460878396139,0.020155338954939005,0.019370540543208747
"""userName"":""yoro****"",""userProfileImage""",0.6943958615096618,0.002926677032163281,0.003152621192728536,0.02958301140982664,0.1821108598621052
"""userName"":""sksa****"",""userProfileImage""",0.8279478806058779,0.00515034844590461,0.005642844306009265,0.7559129351994522,0.04076014295596302
"""userName"":""i602****"",""userProfileImage""",0.7930042361560857,0.0072044636441379,0.005038583638934825,0.046085915013685745,0.03331045365995384
"""userName"":""arim****"",""userProfileImage""",0.41245980776100805,0.002357661199206088,0.0024960580066784627,0.08955436535758976,0.020253028942036958
"""userName"":""jmso****"",""userProfileImage""",0.13859595392519797,0.004638403452205861,0.005001573466400137,0.05317965197758628,0.026500735616181513
"""userName"":""rnfl****"",""userProfileImage""",0.5620096519786978,0.0023420710126208573,0.0023569986621919865,0.24851034088218207,0.22769942876792498
"""userName"":""mimi****"",""userProfileImage""",0.8105501622856648,0.004699174636747355,0.0050689386370290305,0.07278864025662177,0.04315496931008272
"""userName"":""eumk****"",""userProfileImage""",0.5462429405953366,0.0018393405857705868,0.001971319108158643,0.13418976969384083,0.10705481564237146
"""userName"":""corn****"",""userProfileImage""",0.6043567230128791,0.004768569013877521,0.005219072620433814,0.163616097459882,0.12600959441141266
"""userName"":""yes0****"",""userProfileImage""",0.7188372331096288,0.004359873196953588,0.004736786262504669,0.042168858721361835,0.04322140393480497
"""userName"":""obel****"",""userProfileImage""",0.803789413515125,0.003960630729735616,0.009242769812621208,0.0658283787176883,0.6905653879893917
"""userName"":""cici****"",""userProfileImage""",0.7496889525334494,0.004476568528274546,0.00462639782206425,0.6324947214385395,0.605624582627605
"""userName"":""key1****"",""userProfileImage""",0.13006892614046212,0.004150466875595544,0.004519262396943003,0.06556619811306849,0.034149995969094786
"""userName"":""pepp****"",""userProfileImage""",0.8663600477919582,0.004989538675266876,0.005452015847585648,0.16331446863485086,0.03503599105243979
"""userName"":""loon****"",""userProfileImage""",0.8091883379650362,0.007414104947033484,0.006172543863973365,0.766434719297866,0.035578895747019175
"""userName"":""hang****"",""userProfileImage""",0.3789917203547258,0.005476641556425076,0.00603554153831299,0.14205305731854886,0.06479909685650836
"""userName"":""topo****"",""userProfileImage""",0.8445939054999292,0.005828867796163953,0.006264340314851178,0.6447637447189302,0.633157668726521
"""userName"":""meta****"",""userProfileImage""",0.5462429405953366,0.0018393405857705868,0.001971319108158643,0.13418976969384083,0.10705481564237146
